Titel,Year,Make,Model,Price,Search Model,Transmission,Mileage,Location,Description,Flags,URL
1998 Mazda artis,1998,Mazda,artis,1350000,,manual,135000,Talcahuano,"vendo o permuto por furgon ,mazda artis . año 98 . al día funcionando bien. trizadura en parabrisas .muy economico no sé puede transferir lo compré asi. está en talcahuano valor poco conversable!!!","['conversable', 'al dia']",https://web.facebook.com/marketplace/item/422989530183410/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Mazda 3,2013,Mazda,3,6500000,,manual,160000,Quillón,"Auto a toda prueba, documentos al día",['al dia'],https://web.facebook.com/marketplace/item/742845917949113/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Mazda 3,2014,Mazda,3,7500000,,manual,140000,Talca,"Vendo Mazda 3 año 2014, full equipo, motor 1.6. Papeles al día. Mecánicamente de motor impecable. Neumáticos nuevos. Por favor hablar solo reales interesados.",['al dia'],https://web.facebook.com/marketplace/item/1467523684156231/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Mazda 3,2011,Mazda,3,6150000,,manual,163000,Concepción,Excelente auto.. Full... A toda prueba.. Neumáticos como nuevos goodyear... Mantenciones al dia... Aire acondicionado... Mandos al volante.. Manos libres.. Espajos y vidrios eléctricos.. Etc.. Papeles 2024 al día..,['al dia'],https://web.facebook.com/marketplace/item/727824726133338/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Mazda 2,2011,Mazda,2,4500000,,manual,200000,Quillota,"Buen día, tengo mi mazda año 2011 al día transferencia inmediata a 4.5 mill conversable. Acepto Ofertas ✅ permiso de circulación y seguro al día 2024 ✅ Mantenciones al día ✅ Neumáticos nuevos ✅ Llantas ✅ Cierre centralizado ✅ Batería nueva ✅ Amortiguadores nuevos ✅ Patente grabado en espejos retrovisores ✅ Aire acondicionado ✅ Revisión técnica hasta sept 2024 al día. ✅ Radio con pantalla 9.1 pulg ✅ Camara de retroceso ✅ Sensor de retroceso. ✅ Lamina de seguridad certificada ✅ Año 2011 ✅ Detalles estéticos","['conversable', 'al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/714715050839674/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2005 Mazda 3,2005,Mazda,3,3900000,,manual,186000,San Joaquín,SE VENDE MAZDA 3 2005 Full equipo A/c operativo Sunroof operativo Tiene 186.xxx km Auto de uso diario sin multas Papeles al día Muy bien cuidado Segundo dueño👀,['al dia'],https://web.facebook.com/marketplace/item/1475790283365776/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Mazda 3,2007,Mazda,3,4300000,,manual,221000,Molina,"Mazda 3 2007 1.6 FULL SONROF‼️ Detalles x el año, DE USÓ DIARIO 221mil km, climatizador A/C, neumáticos 90%, frenos discos en las 4 ruedas, radio Bluetooth, ETC.✅ Mantencion al día✅ Llegar y transferir ✅ Conversable ✅ Molina 📍","['conversable', 'al dia']",https://web.facebook.com/marketplace/item/352966134389167/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Mazda 6,2013,Mazda,6,8500000,,manual,92000,Chillán,No description,[],https://web.facebook.com/marketplace/item/783981499730053/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1996 Mazda artis,1996,Mazda,artis,1700000,,manual,1111,Talca,"Vendo mazda artis 1.6 año 96 full, detalles por el año se vende en $1.7 conversable o se permuta por otro vehículo más plata a favor más detalles al wsp +-[hidden information] muestren que me podrían permutar con fotos y valor a agregar encima",['conversable'],https://web.facebook.com/marketplace/item/355363790804750/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Mazda 3,2012,Mazda,3,5800000,,manual,181000,Chanco,"Se vende Mazda 3 sedán tal y como se ve en las fotos, a toda prueba! El motor trabaja parejo y sin ningún tipo de problemas. Trasferible, está a mi nombre. Precio conversable!",['conversable'],https://web.facebook.com/marketplace/item/1185449939086605/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Mazda 2,2011,Mazda,2,5500000,,manual,170000,Coquimbo,"Documentos al día y transferible, precio conversable [hidden information] WhatsApp","['conversable', 'al dia']",https://web.facebook.com/marketplace/item/369157685699877/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Mazda 3  2.0 sport v 6mt,2016,Mazda,3,8790000,,manual,104000,Talca,SE VENDE VEHICULO. Marca: MAZDA Modelo: 3 Version: 2.0 SPORT V 6MT Año:2016 Kilometraje: 104141 Valor con financiamiento: $8.490.000,[],https://web.facebook.com/marketplace/item/1099755251343077/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Mazda 3,2007,Mazda,3,4100000,,manual,199000,Coronel,"Se vende por renovación $4.100.000 conversable! Al día, transferible y detalles estéticos por el año, se puede ver en Lagunillas, Coronel","['conversable', 'al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/901236051745105/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2009 Mazda 3,2009,Mazda,3,5800000,,manual,220000,Chillán,Vendo mi mazda 3 PRECIO CONVERSABLE. Llevo dos años con el y nunca me ha dado pana o problemas. - detalles por el año - Mecánicamente impecable - 2 llaves originales - Pastillas de freno nuevas - frenos ABS - Motor séquito - 1.6 - Papeles al día - llegar y transferir + 5️⃣6️⃣9️⃣5️⃣9️⃣0️⃣7️⃣0️⃣4️⃣0️⃣9️⃣ Fabián Otárola,"['conversable', 'al dia']",https://web.facebook.com/marketplace/item/3308925019407891/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Mazda 3,2007,Mazda,3,5400000,,manual,167000,Molina,"Se vende Mazda 3 año 2007 motor 1.6 cuenta con: - aire acondicionado - alza vidrios eléctrico - airbag - embriagué nuevo - bomba de embriague nueva - amortiguadores nuevos - bujías nuevas - correa nueva - cambio de aceite recién hecho El vehículo está al día hasta noviembre del 2024 a mi nombre y transferible, a toda prueba llegar y andar. 5.400.000 conversable.","['conversable', 'al dia']",https://web.facebook.com/marketplace/item/1111315760046498/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Mazda 3,2013,Mazda,3,6500000,,manual,193000,Punitaqui,"Mazda 3, Año 2013, 1.6 cilindrada, aproximadamente 193.000 km. Precio Conversable",['conversable'],https://web.facebook.com/marketplace/item/950773880097182/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Mazda 3,2011,Mazda,3,6250000,,manual,205000,Los Ángeles,"Se vende por renovación, excelente auto 
Papeles al día",['al dia'],https://web.facebook.com/marketplace/item/782391659984753/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Mazda 3,2011,Mazda,3,6400000,,manual,130000,Talca,"Vendo Mazda3 2011 con kilometraje de 130700, full equipo, cuenta con las dos llaves originales y documentos al dia, el precio es conversable.","['conversable', 'al dia']",https://web.facebook.com/marketplace/item/25099423059704860/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Mazda 3,2010,Mazda,3,5400000,,manual,140000,Coronel,"Vendo Mazda 3 año 2010 transferible y al día el auto cuenta con AC funcionando, cierre centralizado y sus 2 llaves originales el vehículo solo cuenta con detalles estéticos solamente es de uso diario solo se vende por renovar año se puede ver en coronel precio conversable","['conversable', 'al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/717897503870189/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Mazda 3,2010,Mazda,3,6200000,,manual,175000,Los Ángeles,"Vendo Mazda 3 año 2010 con 175.000 km todas sus mantenciones al día al igual que sus documentos renovados hasta el año 2025 , en buen estado en general muy bien cuidado solo venta valor $6.200.000 ➕5️⃣6️⃣9️⃣5️⃣4️⃣7️⃣7️⃣5️⃣6️⃣9️⃣4️⃣ solo reales interesados",['al dia'],https://web.facebook.com/marketplace/item/383733621115856/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Mazda 3,2010,Mazda,3,5500000,,manual,215000,Talcahuano,Se vende exelente auto. 1.6 rendimiento en carretera de 16.5 km/L comprobado. En ciudad 13 Super cómodo y amplio. Permiso hasta prox año. Todo al día. Podría permutar por otro auto más a mi favor. O se vende. Precio poco combersable. Se puede ver en concepcion. Pequeños detallitos. Solo esteticos. Aire funcionando impecable.,['al dia'],https://web.facebook.com/marketplace/item/774144724670375/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Mazda 3,2011,Mazda,3,5200000,,manual,176000,Linares,"Por encargo se Vende mazda 3,qño 2011, motor 1.6 bencinero, vehiculo de uso diario y en buenas condiciones todas sus mantenciones al dia, full aire acondicionado, espejos eléctricos y se va con subwoofer Nakamichi de 1500. Precio conversable, interesados comunicarse al numero [hidden information]","['conversable', 'al dia']",https://web.facebook.com/marketplace/item/2792804970874568/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Mazda 3,2006,Mazda,3,4100000,,manual,310,Concepción,Vendo mazda 3 del 2006 en excelente estado andando motor impecable papeles al dia solo detalles de pintura y detalle de la puerta como se ve en la foto es full equipo y con llantas. Interesados llamar al [hidden information],"['al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/291031007190570/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1999 Mazda artiz,1999,Mazda,artiz,2000000,,manual,300,Rengo,Se vende Mazda artis 1.6 año 99 está al día pero no tranferible solo tiene detalles de pintura parte ala llave el auto es de uso diario También se puede cambiar por un Nissan Sentra o v16,"['al dia', 'detalles menores', 'parte']",https://web.facebook.com/marketplace/item/7425939887523166/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Mazda 3,2010,Mazda,3,5800000,,manual,197000,El Carmen,"Auto Mazda 3 v. Año 2010, full equipo aire acondicionado, espejos eléctricos y abatibles, alzavidrio en las 4 puertas, luces regulables del interior, llantas de aleación originales, maletero con llave a distancia, sensor de lluvia y de luces, tapiz en buen estado, neumático con 80% de vida, auto muy comodo y amplio, todos sus accesorios funcionando al 💯, con sus dos llaves originales,valor $5.800.000 conversable, auto a toda prueba 197.000 kilómetros recorridos",['conversable'],https://web.facebook.com/marketplace/item/423295773404650/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2019 Mazda 3,2019,Mazda,3,600000,,manual,65000,Concepción,Vendo motor mazda 3 año2019 3era generacion 60 mil kilómetros Se va completo funcionando sin problemas,[],https://web.facebook.com/marketplace/item/3224862434476521/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2021 Mazda 3,2021,Mazda,3,3300000,,manual,49000,La Serena,"🇯🇵EN VENTA MAZDA 3 VERSIÓN HATCHBACK S AÑO 2021 CON 49.000 KM DE USO, MANTENIMIENTOS Y DOCUMENTACIÓN AL DÍA, ES TRANSMISIÓN MECÁNICA, Y NO POSEE DETALLES MECÁNICOS. ✅Motor 2.0L ✅186 Hp. ✅Tracción delantera. ✅Frenos ABS con EBD. ✅Control dinámico de estabilidad. ✅Aire acondicionado independiente dos zonas. ✅Bencinero. ✅Color gris metálico. ✅6 airbags. ✅Cierre centralizado. ✔️VEHÍCULO INSPECCIONADO Y APTO PARA USO DE GARANTÍAS AUTOMOTRICES. 💰PRECIO: $16.300.000 📎FINÁNCIALO CON: $3.300.000 de pie 💵💳 CON RENTA $6.600.000 CRÉDITO EXPRÉS 40%. GESTIONAMOS TU FINANCIAMIENTO CON TASAS PREFERENTES (SUJETO A EVALUACIÓN), FINANCIAMIENTO EXPRESS (SIN LIQUIDACIONES), SEGUROS Y GARANTÍAS. 📍ACERCATE HASTA NUESTRA SUCURSAL EN MALL PUERTAS DEL MAR, SECTOR AUTOSHOPPING Y PRUEBA EL AUTO DE TUS SUEÑOS GRATIS.",['al dia'],https://web.facebook.com/marketplace/item/2065814180451863/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Mazda 2,2012,Mazda,2,3300000,,manual,2200,La Pintana,Llantas radio pantalla camara retroceso corta corriente certificado polarisado grabado patente tengo la radio original o permuto precio comversable tuvo un choque frontal lado derecho air reventado,['choque'],https://web.facebook.com/marketplace/item/770081978373013/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2017 Mazda 3,2017,Mazda,3,9850000,,manual,89000,Coronel,"Vendo mazda 3 en buen estado motor 2.0 cc vidrios brindados,aire acondicionado,frenos abs, alzavidrios eléctricos, boton de encendido ,alarma,cámara de retroceso,freno de mano eléctrico ,velocidad crucero, mandos al volante,caja sexta nanual ,motor cero fuga ,soy el segundo dueño ,lo puede ver con mecánico si gusta ..fono:+.[hidden information] o permuto por chevrolet orlando o camioneta",[],https://web.facebook.com/marketplace/item/317550991314006/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2005 Mazda 3,2005,Mazda,3,3000000,,manual,214000,Renaico,"No transferible 
Prenda 
Amortiguadores malos 
Uso diario 

Cualquier cosa interno permuto",['no transferible'],https://web.facebook.com/marketplace/item/1079347763368804/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Mazda 3sport,2010,Mazda,3sport,4700000,,manual,145000,Los Ángeles,Alguna permuta mazda 2.0 R Full Transferible Detalle direccion dura y rodamiento de maza sumvan Motor y caja impeke Permuto o vendo 4.8,[],https://web.facebook.com/marketplace/item/1138977503769672/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1991 Mazda 626,1991,Mazda,626,800000,,manual,558,Chillán,Se vende o se permuta por un auto motor más chico auto andando bn detalles al privado porfavor el valor es conversable,['conversable'],https://web.facebook.com/marketplace/item/1350166159710351/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Mazda 3,2016,Mazda,3,2200000,,manual,116000,La Serena,"🇯🇵EN VENTA MAZDA 3 VERSIÓN SPORT AÑO 2016 CON 116.400 KM DE USO, MANTENIMIENTOS Y DOCUMENTACIÓN AL DÍA, ES TRANSMISIÓN MECÁNICA, Y NO POSEE DETALLES MECÁNICOS. ✅Motor 2.0L. ✅155 Hp. ✅Frenos ABS + EBD. ✅Control dinámico de estabilidad. ✅Anclajes LATCH. ✅6 velocidades. ✅Control crucero. ✅Aire acondicionado. ✅Mandos al volante. ✅Cierre centralizado. ✔️VEHÍCULO INSPECCIONADO Y APTO PARA USO DE GARANTÍAS AUTOMOTRICES. 💰PRECIO: $10.990.000 📎FINÁNCIALO CON: $2.200.000 de pie 💵💳 CON RENTA $4.400.000 CRÉDITO EXPRÉS 40%. GESTIONAMOS TU FINANCIAMIENTO CON TASAS PREFERENTES (SUJETO A EVALUACIÓN), FINANCIAMIENTO EXPRESS (SIN LIQUIDACIONES), SEGUROS Y GARANTÍAS. 📍ACERCATE HASTA NUESTRA SUCURSAL EN MALL PUERTAS DEL MAR, SECTOR AUTOSHOPPING Y PRUEBA EL AUTO DE TUS SUEÑOS GRATIS.",['al dia'],https://web.facebook.com/marketplace/item/776963180678043/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2018 Mazda 3 sport,2018,Mazda,3,5600000,,manual,80000,La Serena,"MAZDA 3 SPORT 2018 🇯🇵 VERSIÓN: SPORT 2.0 V ☑️AÑO 2018 ☑️80.000 KM ☑️MOTOR 2.0 ☑️TRANSMISIÓN MANUAL ☑️BENCINERO ☑️CÁMARA DE RETROCESO ☑️AIRE ACONDICIONADO ☑️BOTÓN DE ENCENDIDO ☑️VELOCIDAD CRUCERO 🔘PRECIO: 13.890.000 🔘PIE 30%: 4.200.000 🗣️CRÉDITO EXPRESS SIN ACREDITAR RENTA PIE DESDE EL 40% DEL VALOR DEL VEHÍCULO (5.600.000) CONDICIÓN: ESTAR BANCARIZADO EN ALGÚN BANCO 🆗 GESTIONAMOS FINANCIAMIENTOS -FALABELLA -TANNER -AUTOFACIL -SANTANDER -UNIDAD -FORUM 🆗RECIBIMOS AUTOS EN PARTE DE PAGO 🆗VEHICULO CON GARANTÍA MOTOR/TREN DELANTERO/ TREN TRASERO 🆗GESTIONAMOS SEGURO AUTOMOTRIZ DISPONIBLE PARA ➡️ASESORARTE EN TU PRÓXIMA COMPRA ➡️AYUDARTE A ENCONTRAR TU VEHÍCULO IDEAL Y LA TASA MÁS BARATA DEL MERCADO **MÜNCHEN AUTOMOTRIZ** 📍AV BALMACEDA 4601, LA SERENA📍",['parte'],https://web.facebook.com/marketplace/item/1458693535049801/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1992 Mazda 626,1992,Mazda,626,650000,,manual,1111,Lautaro,Se Vende Mazda 626 año 1992 1.6 Auto En Condiciones uso diario papeles Atrasado uso para el campo Auto con mucha Fuerza sin detalles mecánicos,['atrasado'],https://web.facebook.com/marketplace/item/265629016500352/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
"2016 Mazda 3 sedán 2.0cc mecanico 6 velocidades aire acondicionado airbag cámara crucero llantas 2 llaves , consulte : tenemos más de 30 autos en stock disponibles, véalos!!",2016,Mazda,3,8990000,,manual,75000,Santiago,"MAZDA 3 SEDAN AÑO 2016 MECANICO 2.0cc DE 6 VELOCIDADES IMPECABLE ESTADO , AIRE ACONDICIONADO , AIRBAG , CÁMARA DE RETROCESO , LLANTAS DE LUJO , 2 COPIAS DE LLAVES ACEPTAMOS PAGO EN EFECTIVO ó TARJETAS DE CREDITOS Consulte , tenemos más de 30 autos en Stock Disponibles, Véalos!!",[],https://web.facebook.com/marketplace/item/1124624935340158/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2015 Mazda 2,2015,Mazda,2,6890000,,manual,116000,Santiago,"Mazda 2 2015 es un automóvil compacto que combina una gran maniobrabilidad y estilo, equipado con un motor 1.4. Un City car muy confiable que requiere poco espacio para ser estacionado, ideal si buscas un vehículo eficiente y versátil para uso diario. Somos Automotora",[],https://web.facebook.com/marketplace/item/1464531150768720/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2015 Mazda all new 3 sport 2.0 mec,2015,Mazda,all,9980000,,manual,117000,La Reina,"IMPECABLE MAZDA ALL NEW 3 SPORT 2.0 MECÁNICO AÑO 2015, BENCINERO. UNICA DUEÑA, CON 117.000 KM, PRECIO $9.980.000 GESTIONAMOS TU CREDITO RECIBIMOS VEHICULOS EN PARTE DE PAGO Y TARJETAS DE CREDITO MAS INFO 936103009-933797413",['parte'],https://web.facebook.com/marketplace/item/300568432744597/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2005 Mazda b 2500,2005,Mazda,b,5900000,,manual,250000,Valparaíso,Vendo mi camioneta mazda b 2500 año 2005 diesel turbo 4x4 intercooler.aire acondicionado.alzavidrios eléctrico.direccion hidráulica coco arrastre.instalacion eléctrico hella.antivuelco interior.todo a mi nombre y al día transferencia altiro.contacto [hidden information],['al dia'],https://web.facebook.com/marketplace/item/935188018194319/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2017 Mazda new 3,2017,Mazda,new,9990000,,manual,110000,Santiago,"2.0 V SPORT HB 6MT 5P
PRECIO CON BONO DE FINANCIAMIENTO $9.590.000.-
CONTACTAME !!!",[],https://web.facebook.com/marketplace/item/415818010996188/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Mazda 6,2014,Mazda,6,8390000,,manual,200000,Linares,"Vendo o permuto por vehículo menor valor mazda New 6 año 2014 con todos sus papeles al día, 2 llaves, botón de encendido, i-stop, sensor de luz y lluvia, control de estabilidad, a/c, velocidad crucero, asistente en pendiente, buen rendimiento 2.0 skyactiv, cámara de retroceso, etc. Precio conversable ️9,4️⃣4️⃣0️⃣3️⃣5️⃣3️⃣3️⃣5️⃣","['conversable', 'al dia']",https://web.facebook.com/marketplace/item/275224892276400/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2015 Mazda mazda3,2015,Mazda,mazda3,8400000,,manual,95000,Concepción,"Mazda 3 sedan 2.0 Manual 1 copia de llave Control crucero Radio con AndroidAuto y CarPlay Espejos abatibles automáticos Luces automáticas Asistente de pendiente Conversable, se aceptan ofertas serias al dm",['conversable'],https://web.facebook.com/marketplace/item/763069512554461/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1998 Mazda artis,1998,Mazda,artis,1000000,,manual,2500,Los Ángeles,Se vende opermuta mazda artis año 98 de uso diario tiene 2 patente atrasada alguna permuta interesantes detalles x el uso motor impecable,['atrasada'],https://web.facebook.com/marketplace/item/1089029545478169/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Mazda 3,2008,Mazda,3,5500000,,manual,250000,Coronel,"Papeles al día , en buen estado, detalles mínimos.","['al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/2058546457848381/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1999 Mazda artis,1999,Mazda,artis,1100000,,manual,150000,Concepción,Funcionando le falta foco trasero que está hay que desabollar e instalarlo verdaderos interesados [hidden information] Patente atrasada por el foco no poder sacar revisión tecnica,"['atrasada', 'le falta']",https://web.facebook.com/marketplace/item/375917801905785/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Mazda 3 sport mec 2.o,2016,Mazda,3,9980000,,manual,157000,Las Condes,MARCA: MAZDA MODELO: 3 SPORT HD MEC AÑO: 2016 PRECIO: 9.980.000 PIE MINIMO:1.996.000 (SUJETO A EVALUACION COMERCIAL) PIE SIN ACREDITAR RENTA: 4.232.000 ( SUJETO A EVALUACION COMERCIAL) DOCUMENTOS AL DIA MANTENCIONES ACEPTAMOS TARJETA DE CREDITO GESTIONAMOS TU CREDITO AUTOMOTRIZ RECIBIMOS AUTOS EN FORMA DE PAGO INFO:CARLOS ALVAREZ:[hidden information],['al dia'],https://web.facebook.com/marketplace/item/430021506136979/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Mazda 3,2007,Mazda,3,4300000,,manual,230000,Rancagua,Vendo mi mazda por motivo de renovación cuenta con todo sus documentos al día transferible cuenta con dos llaves tiene detalles estético neumáticos con 90% de vida recibo ofertas por el auto de motor anda super impeque siempre bien cuidado el motor,['al dia'],https://web.facebook.com/marketplace/item/2062571997447443/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Mazda 3,2011,Mazda,3,6500000,,manual,223000,Santa Cruz,Auto en muy buen estado se vende solo por renovación todos sus documentos al día y transferible dudas o consultas [hidden information],['al dia'],https://web.facebook.com/marketplace/item/1494744421121825/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Mazda 6,2013,Mazda,6,8500000,,manual,170000,Constitución,"Se vende, transferible Solo por renovación, uso diario Perfecto estado Caja 6ta Muy cómodo y amplio Más información [hidden information]",[],https://web.facebook.com/marketplace/item/970477661137328/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Mazda 3,2016,Mazda,3,9200000,,manual,120000,Chimbarongo,Se vende excelente estado año 2016 mecánico 2.0,[],https://web.facebook.com/marketplace/item/1059033731821701/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2002 Mazda 323f,2002,Mazda,323f,3000000,,manual,270000,La Serena,"Al día, tranferencia ,inmediata, cien por ciento japonés.Solo detalles por el año precio un poco conversable ,puedo recibir una moto o un auto de menor precio en parte de pago precio un poco conversable una vez que lo vea. Por favor solo interesados saludos","['conversable', 'al dia', 'parte']",https://web.facebook.com/marketplace/item/1542667889860628/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Mazda cx-5,2014,Mazda,cx-5,9650000,,manual,170000,Longaví,"Se vente auto familiar en perfecto estado, nunca chocado, todas sus mantenciones al día, velocidad crucero,neumáticos nuevos, dos juegos de llaves originales, sensor de lluvia.","['al dia', 'chocado']",https://web.facebook.com/marketplace/item/1835002370296101/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1996 Mazda artos,1996,Mazda,artos,1900000,,manual,300,Cauquenes,"Vendo Mazda artis con papeles al día, buen auto familiar. Conversable","['conversable', 'al dia']",https://web.facebook.com/marketplace/item/952778942858483/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1997 Mazda by 200,1997,Mazda,by,3200000,,manual,250000,Chillán,Camioneta Mazda doble cabina Diesel 4x4 toda al día dueño ubicble para transferir recibo vehículo de menor valor de preferencia automatico,['al dia'],https://web.facebook.com/marketplace/item/1139649047480758/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Mazda 2,2011,Mazda,2,4500000,,manual,200000,Quillota,"Buen día, tengo mi mazda año 2011 al día transferencia inmediata a 4.5 mill conversable. Acepto Ofertas ✅ Permiso de circulación y seguro 2024 al día ✅ Mantenciones al día ✅ Neumáticos nuevos ✅ Llantas ✅ Cierre centralizado ✅ Batería nueva ✅ Amortiguadores nuevos ✅ Patente grabado en espejos retrovisores ✅ Aire acondicionado ✅ Revisión técnica hasta sept 2024 al día. ✅ Radio con pantalla 9.1 pulg ✅ Camara de retroceso ✅ Sensor de retroceso. ✅ Lamina de seguridad certificada ✅ Año 2011 ✅ Detalles estéticos","['conversable', 'al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/928758175383639/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2001 Mazda b2900,2001,Mazda,b2900,5500000,,manual,300000,Carahue,"El precio es conversable.no tiene detalles de motor, caja y tracción, solo detalles estéticos por el año, papeles al día, cualquier duda o consulta ablar al siguiente número [hidden information]","['conversable', 'al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/7414227295320528/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
"2016 Mazda 3 skyactiv, llegar y usar!",2016,Mazda,3,9750000,,manual,102000,Ñuñoa,"🚨 Mazda3 Skyactiv 2.0 MT 2016. Financiamiento Automotriz, Tarjetas de crédito, vale vista y transferencias 💳. Precio: $9.750.000 Pie: $2.997.000 - Año 2016. - ⁠Bencinero. - Mecánico. - Motor 2.0 - 2 dueños. - 102.000 Km. - 6 airbags. - Todo funcionando bien. - En muy buenas condiciones, uso familiar. - Todo al día. - +56990132490 - DETALLES: - ⁠Detalles de pintura típicos por año y uso. Si quieres conocer todo nuestro stock vehicular visita el siguiente link. https://www.instagram.com/jyp_inversionistas/ - Se puede visitar todos los días previa llamada telefónica en La Florida. #jypinversionistas #concesionario #Seminuevos #santiago #Mazda3.","['al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/779907536866819/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Mazda 3,2013,Mazda,3,6000000,,manual,150000,La Serena,Auto comodo,[],https://web.facebook.com/marketplace/item/973123224266430/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Mazda 3,2011,Mazda,3,5750000,,manual,176000,Laja,"Vendo por renovación mazda 3, neumáticos semi nuevos motor impecable, solo detalles mínimos pintura por el año... también podría permutar. [hidden information]8",['detalles menores'],https://web.facebook.com/marketplace/item/4467674460123755/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2002 Mazda b2900,2002,Mazda,b2900,4800000,,manual,170000,Mulchén,"Vendo mazda 4x4 año 2002 vencinera aire acondicionado funcionado todo al día llegar y andar precio conversable ….trasferible….!llamar al 9️⃣6️⃣7️⃣6️⃣6️⃣8️⃣2️⃣7️⃣8️⃣ Ubicada en mulchen ,8va region del bio bio","['conversable', 'al dia']",https://web.facebook.com/marketplace/item/253258831187680/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1999 Mazda artis,1999,Mazda,artis,2100000,,manual,300000,Los Ángeles,"Vendo mazda artis motor 1.6 Papeles al día, transferible Vehículo a toda prueba Detalles estéticos visibles en fotos Alarma, cierre centralizado Precio conversable.","['conversable', 'al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/432486636117318/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
