Titel,Year,Make,Model,Price,Search Model,Transmission,Mileage,Location,Description,Flags,URL
2011 HYUNDAI VERACRUZ DIESEL 4X4 top de linea 3 corridas asientos,2011,HYUNDAI,VERACRUZ DIESEL 4X4 top de linea 3 corridas asientos,9990000,,automatic,165000,Concepción,Vehiculo en impecables condiciones top de linea 3.0 V6 diesel automatico y tiptronic 4x4 con 3 corridas de 169.500 kilometros excelente rendimiento gran espacio muy cómodo amplio seguro funcionando todo impecable neumaticos con 70% de vida útil dos copias de llaves muchos extras de fabrica es el modelo más full de ma categoría llegar y disfrutar.- TRANSFERENCIA INMEDIATA TODOS LOS PAPELES AL DIA.- PODRIA PERMUTAR POR VEHICULO MENOR VALOR MAS DIFERENCIA DE DINERO A MI FAVOR.- CONTACTAR REALES INTERESADOS Y PERSONAS SERIAS.- WHATSAPP:[hidden information],['al dia'],https://web.facebook.com/marketplace/item/726017072937441/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1997 Hyundai sonata,1997,Hyundai,sonata,800000,,automatic,188000,Coronel,Se vende o se permuta ( hay que reparar válvulas tiene ruido y está atrasado está andando Motor 2.0 caja automática en buen estado hable a DM,['atrasado'],https://web.facebook.com/marketplace/item/427566503091726/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2004 Hyundai coupe,2004,Hyundai,coupe,8000000,,automatic,80000,La Serena,"Motor V6 2.6 cc, asientos de cuero, único dueño, cuidado extremo, algunos detalles externos, alza vidrios eléctricos, cierre centralizado, Mantenciones al día. Está impecable.",['al dia'],https://web.facebook.com/marketplace/item/386838310787007/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2005 Hyundai terracan,2005,Hyundai,terracan,4600000,,automatic,198000,Coihueco,"Se vende o se permuta! Hyundai Terracan full equipo tope de línea, full cuero, sunroof, 3 corridas de asientos, 198xxx kilometraje real, vehículo al día y transferible, sin multas ni deudas, automático, integral, 4x4, súper amplio y comodo, motor 3.5 v6 bencinero rinde 8km/litro en ciudad y en carretera 10, pocos detalles por eso el precio nada que dificulte su funcionamiento!",['al dia'],https://web.facebook.com/marketplace/item/3555600044688779/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Hyundai accent,2016,Hyundai,accent,8490000,,automatic,109000,Quillota,🚘HYUNDAI ACCENT 🚘 ✅2016 ✅Automático ✅109.xxx mil km ✅Full equipo ✅Sunroof ✅motor 1.6 ✅aire acondicionado ✅Cámara de retroceso ✅Alza vidrios eléctricos ✅Doble airbag ✅Espejos eléctricos ✅radio con pantalla multifuncional ✅Dos copias de llaves ✅Frenos abs ✅Cierre centralizado VALOR $8.490.000 PIE DESDE $2.800.000 🚘SE RECIBEN VEHÍCULOS EN PARTE DE PAGO 💳GESTIONAMOS CRÉDITO AUTOMOTRIZ 📲MÁS INFORMACION AL WHATSAPP 📱https://wa.me/message/MD4BGU7T6HNJM1 ➕5️⃣6️⃣9️⃣7️⃣4️⃣0️⃣9️⃣7️⃣3️⃣5️⃣1️⃣,['parte'],https://web.facebook.com/marketplace/item/938622680860116/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Hyundai y 10,2013,Hyundai,y 10,3950000,,automatic,164000,Constitución,Se vende Hyundai y 10 años 2013 documentación todo el día y transferible de uso diario Podría recibir vehículos de menor valor más info [hidden information]￼￼,[],https://web.facebook.com/marketplace/item/431776382757900/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2003 Hyundai tuscani coupé,2003,Hyundai,tuscani coupé,5500000,,automatic,156000,Mulchén,"✅Sunroof. ✅Aire acondicionado y Calefacción (panel electrónico). ✅Espejos eléctricos. ✅Llantas de aluminio aro 17 con neumáticos nuevos. ✅Alza vidrios eléctricos. ✅Asientos de cuero. ✅Velocidad crucero. ✅TCS (CONTROL DE ESTABILIDAD) ✅155.xxx KM, todo al día y a mi nombre. ✅2.7 V6 Full equipo. ✅Línea de escape. ✅cambio de aceite recién hecho. ✅Polarizado certificado (americano). ✅Radio Sony con Bluetooth, Aux, USB etc. ✅Audio Infinity. ✅Full equipamiento Led. ✅Mantenciones al día. ✅Caja TripTonik. ✅Relojes (originales) funcionando sin problemas los 3. MÁS DETALLES POR PRIVADO. ‼️SOLO INTERESADOS NO PREGUNTONES‼️",['al dia'],https://web.facebook.com/marketplace/item/1172263047071814/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2009 Hyundai tucson,2009,Hyundai,tucson,5200000,,automatic,238000,La Serena,Se vende tucson buen estado automatica diesel.,[],https://web.facebook.com/marketplace/item/441103758485095/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Hyundai santa fe,2007,Hyundai,santa fe,5700000,,automatic,250000,Cabrero,🔹Hyundai santa fe 🔹año 2007 🔹Motor 2.2 turbo diesel 🔹Tracción 4wd 🔹 Transmisión automática caja Sport 🔹 Climatizador bizona 🔹Tres corridas de aciento 🔹Cuenta con su rueda de repuesto original 🔹 Documentos al día 🔹 Transferencia inmediata 📞[hidden information],"['al dia', 'repuesto']",https://web.facebook.com/marketplace/item/1451141085802975/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Hyundai tucson,2006,Hyundai,tucson,5850000,,automatic,200000,San Miguel,"Se vende increíble Hyundai Tucson 2006 GlS At 4wD, Camioneta en muy buenas condiciones, 100% operativa, le funciona todo, cuenta con los siguiente: - Automático - ⁠Tracción 4x4 - ⁠4 neumáticos nuevos - ⁠Mantenciones al día - ⁠Radio con pantalla - ⁠Aire acondicionado 100% operativo - ⁠Asientos impecables, siempre usado con fundas de asientos. - ⁠Full led - ⁠2 copias de llaves - ⁠Sin multas, embargos u otro, 100% transferible - ⁠ Auto muy cómodo, rápido y por sobre todo seguro, ideal para familias grandes, por su maleta y barras en el techo. Su valor es de $5.850.000, conversable. Contactar a Claudio al Cel o Wsp: 9️⃣8️⃣8️⃣4️⃣4️⃣4️⃣6️⃣0️⃣6️⃣","['conversable', 'al dia']",https://web.facebook.com/marketplace/item/1145962649904041/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Hyundai santa fe,2007,Hyundai,santa fe,8500000,,automatic,130000,San Fernando,"Hyundai Santa fe año 2007, 2.2 diesel , top de línea ( espejos eléctricos,calentador de asientos,climatizador, asientos de cuero, Sunrrolf,caja automática y caja triptonic) tres corridas de asiento, económico. Contacto: [hidden information]",[],https://web.facebook.com/marketplace/item/1096733124887522/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Hyundai santa fe 2.2 diesel lea descripc,2007,Hyundai,santa fe 2.2 diesel lea descripc,4500000,,automatic,128000,Chillán,Vendo Hyundai santa fe diesel 2.2 top de linea andando a la llave Se vende por no uso no es del año Ojo es top de linea full equipo con soonrof Detalles de estacionada parachoques y hacerle mantenimiento parte a la llave papeles atrásados 2 años TRANSFERENCIA INMEDIATA Valor combersable en persona!,"['atrasados', 'parte']",https://web.facebook.com/marketplace/item/379762541636839/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2009 Hyundai santa fe,2009,Hyundai,santa fe,4000000,,automatic,214000,Talcahuano,Por encargo vendo Hyundai santa fe documentacion al día transferible tiene detalles constado lado derecho trasero y le empezó a sonar los taquies el precio es conveesable,['al dia'],https://web.facebook.com/marketplace/item/1421309931810645/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Hyundai i30,2014,Hyundai,i30,10000000,,automatic,154000,Ercilla,Vendo o permuto Hyundai I30 top de línea año 2014 Asientos de cuero calefaccionables Aire acondicionado Techo panorámico Dos llaves Sensores y cámara de retroceso Neumáticos 90% de vida útil Sensores de luces día/noche Transferible a mi nombre +5️⃣6️⃣9️⃣5️⃣8️⃣0️⃣8️⃣7️⃣6️⃣0️⃣9️⃣,[],https://web.facebook.com/marketplace/item/427320609759750/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2002 Hyundai terraccan,2002,Hyundai,terraccan,2600000,,automatic,177000,Lota,Vendo hyundai terracan motor turbo diesel 2.5 4x4 automatico andando papeles al dia transferible dellates de pintura solamente 177km precio conversable,"['conversable', 'al dia']",https://web.facebook.com/marketplace/item/3798067330421064/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Hyundai santa fe,2006,Hyundai,santa fe,6900000,,automatic,140000,Los Ángeles,🔰Se vende hyundai santa fe🔰 ✅️diésel 4x2 ✅️2.2 turbo ✅️automática ✅️Neumáticos kumho aro 18 ✅️capacidad 7 pasajeros ✅️aire acondicionado ✅️climatizador dual ✅️butacas cuero ✅️sensores retroceso ✅️asiento eléctrico ✅️luces espejo direccionales ✅️Documentación al Día,['al dia'],https://web.facebook.com/marketplace/item/906149021301876/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2018 Hyundai accent rb at,2018,Hyundai,accent rb at,8390000,,automatic,140000,Concepción,🔥HYUNDAI ACCENT RB AT 2018 🔅Pie 30%: $2.600.000 🔆Pie 40%: $3.400.000 (Sin info. Laboral) 🔥Precio: $8.390.000✅(AHORA) 🟢Aire acondicionado 🟢Cierre centralizado 🟢Alzavidrio eléctrico delantero 🟢Radio con Bluetooth y pantalla touch 🟢Cámara de retroceso 🟢Doble Airbag 🟢Espejos eléctricos 🟢Frenos de disco Total 🟢Transmisión Automática 🟢Motor 1.400cc. Gasolina 🟢140.505 kilómetros #chileautos #chiguayante #concepcion #sanpedrodelapaz #penco #talcahuano #tome #coronel #chillan #lota #lebu #hualpen #cabrero #regiondeñuble #regiondelbiobio #autosusados #autoseminuevos,[],https://web.facebook.com/marketplace/item/1808707312977291/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Hyundai santa fe,2007,Hyundai,santa fe,5400000,,automatic,185000,Talcahuano,Vende sub Hyundai santa fe Revisión técnica al día u seguro 2024 Falta pagar permiso de. Circulación Radio tauch 12 pulgadas 3 corridas de asientos Asientos full cuero Aro 18 80% de vida. Neumáticos Motor 2.2 Diesel Parlantes jbl Amplio familiar Lo vendo por cambio de ciudad,['al dia'],https://web.facebook.com/marketplace/item/1738958899922268/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Hyundai accent,2016,Hyundai,accent,8490000,,automatic,109000,Illapel,🚘HYUNDAI ACCENT 🚘 ✅2016 ✅Automático ✅109.xxx mil km ✅Full equipo ✅Sunroof ✅motor 1.6 ✅aire acondicionado ✅Cámara de retroceso ✅Alza vidrios eléctricos ✅Doble airbag ✅Espejos eléctricos ✅radio con pantalla multifuncional ✅Dos copias de llaves ✅Frenos abs ✅Cierre centralizado VALOR $8.490.000 PIE DESDE $2.800.000 🚘SE RECIBEN VEHÍCULOS EN PARTE DE PAGO 💳GESTIONAMOS CRÉDITO AUTOMOTRIZ 📲MÁS INFORMACION AL WHATSAPP 📱 https://wa.me/56942679831,['parte'],https://web.facebook.com/marketplace/item/3327956137505039/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2001 Hyundai santamo,2001,Hyundai,santamo,2500000,,automatic,17000,Los Álamos,"Hyundai Santamo 2001
Auto con 3 corridas de asientos
Automático.",[],https://web.facebook.com/marketplace/item/1580160669465894/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Hyundai santa fe,2007,Hyundai,santa fe,6000000,,automatic,143000,Tucapel,"Se vende o permuta Hyundai Santa Fe 2.2 turbodiésel Limited edición: sonrrof, asientos de cuero, calienta asientos, 3 corridas de asientos; caja automática triptonic de 5 velocidades impecable, climatizador vi zona; vendo o permuto nada en mente recibo ofertas,precio Conversable.",['conversable'],https://web.facebook.com/marketplace/item/920084029839747/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2009 Hyundai azera,2009,Hyundai,azera,3000000,,automatic,93000,Concepción,Auto de motor impecable andando para reparar por dentro esta sanito ducumentacion atrasada 2 años sin multas,['atrasada'],https://web.facebook.com/marketplace/item/1324013648269696/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2003 Hyundai santa fe,2003,Hyundai,santa fe,6500000,,automatic,107000,Chillán,Cierre centralizado Aire Acondicionado radio con pantalla ..con sistema Android. Airbag Mantenciones al.fia. Uso Familiar se.vende por renovación. Valor conversable.,['conversable'],https://web.facebook.com/marketplace/item/1419510881992343/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Hyundai elantra,2014,Hyundai,elantra,6490000,,automatic,191000,Santiago,Hyundai Elantra gls 1.8 at [hidden information]km 5.990.000 crédito 6.490.009 contado Te entregamos financiamiento 💵💵 Recibimos tu auto en parte de pago 🚘 Más info al WhatsApp [hidden information],['parte'],https://web.facebook.com/marketplace/item/794446142581158/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2001 Hyundai sedan,2001,Hyundai,sedan,2500000,,automatic,122000,Chillán,"Solo venta, papeles al dia.
Consulta [hidden information]",['al dia'],https://web.facebook.com/marketplace/item/1469244850654563/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Hyundai tucson,2007,Hyundai,tucson,6800000,,automatic,140000,Santa María,Se vende en perfecto estado . Todo sus papeles al día . Vehículo automático 4x4 buen rendimiento en carretera y ciudad llegar y disfrutar,['al dia'],https://web.facebook.com/marketplace/item/927355229012820/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Hyundai elantra,2012,Hyundai,elantra,6200000,,automatic,179000,Angol,"Se vende hiunday elantra 2012 -aire acondicionado -motor 1,8 -alza vidrio electrónico las 4 -caja automática -comando al volante -censor de retroceso -Con todas sus manteciones recién realizadas, Llegar y transferir auto bien cuidado se vende solo por renovación km. 179,000 duda y consulta al dm conversable gracias",['conversable'],https://web.facebook.com/marketplace/item/399991405996915/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2005 Hyundai tucson,2005,Hyundai,tucson,4400000,,automatic,203000,Nacimiento,Solo por esta semana se vende Hyundai Tucson diesel 4x2 automática documentos al día hasta el 2025. Y igual un poco conversable el valor.,"['conversable', 'al dia']",https://web.facebook.com/marketplace/item/977588070555580/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Hyundai santa fe,2011,Hyundai,santa fe,9000000,,automatic,222000,Macul,"Camioneta muy cómoda, se pueden abrir 3 corridas de asiento . Diésel y automática En excelente estado",[],https://web.facebook.com/marketplace/item/315973067792379/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Hyundai santa fe,2010,Hyundai,santa fe,7000000,,automatic,160000,La Granja,"Hyundai Santa Fe 2010, vendo mi compañera solo por renovación -Transmisión automática -4•4 -Airbags -167.000 kms -Tamaño de motor 2.2 -Full equipo -Pantalla touch de 7 pulgadas -Todas sus luces led -Incluye ambas llaves -Cortacorriente Todas sus mantenciones y documentación al día, llegar y transferir. Camioneta de uso familiar en excelente estado completamente al día con aire acondicionado, con 3 corridas de asiento. Más detalles videos y fotos por interno.",['al dia'],https://web.facebook.com/marketplace/item/1028519305271606/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Hyundai santa fe,2008,Hyundai,santa fe,7900000,,automatic,195000,El Carmen,Vendo excelente maquina hyundai santa fe 2.0 diésel automática Tope de línea Muy cómoda económica muy bn cuidada toda su documentación se encuentra al día sin partes ni multas totalmente Transferible Full equipo 3 corridas de asiento Aire condicionado Caja de cambio triptonic Espejos abatibles Asientos de cuero Calienta asientos Escotilla electronica Radio pantalla Camara de retroceso Correa de distribución nueva Amortiguadores nuevos Luces led Precio poco conversable,"['conversable', 'al dia']",https://web.facebook.com/marketplace/item/3136810736451729/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2001 Hyundai h12.5,2001,Hyundai,h12.5,5500000,,automatic,230000,Coquimbo,"Anda muy bien solo detalle estetico .
Lo Vendo necesidad.solo interesado llaman",[],https://web.facebook.com/marketplace/item/935738464887723/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Hyundai tucson,2007,Hyundai,tucson,5600000,,automatic,240000,Coquimbo,"Vehículo de uso familiar con buen rendimiento de combustible, 4x4 CC2.0 turbo diesel, con GPS, con laminas de seguridad en los vidrios del vehículo. Patente grabado en los vidrios.",[],https://web.facebook.com/marketplace/item/960680105486250/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Hyundai sonata,2012,Hyundai,sonata,7650000,,automatic,145000,Los Ángeles,Características: 📌Motor 2.0 gasolina 📌Caja Automática 📌Controles al Volante 📌Control Crucero 📌Aire Acondicionado 📌Techo Panorámico 📌Sunroof Eléctrico ➕️5️⃣6️⃣9️⃣9️⃣0️⃣7️⃣2️⃣7️⃣2️⃣3️⃣7️⃣ - ⁠valor $7.650.000,[],https://web.facebook.com/marketplace/item/394622903200978/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2003 Hyundai terracan,2003,Hyundai,terracan,5000000,,automatic,128000,La Serena,Hola vendo mi Hyundai terracan diesel 2.9 turbo...es full cuenta con alzavidrios ; espejo eléctrico ; sunroof que está desconectado tiene 128.000 km reales ya que se ocupa solo la mitad del mes ; asientos de cuero etc...se encuentra sin problemas la vendo solo por renovación...máquina segura y muyyyyy cómoda...cualquier consulta será respondida a la brevedad ...precio conversable...Saludos !,['conversable'],https://web.facebook.com/marketplace/item/1379661802911701/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Hyundai i40,2013,Hyundai,i40,8500000,,automatic,145000,Los Ángeles,"Se vende automóvil station vagón de lujo, motor 2.0, bencinero , automático, full equipo, techo dinámico de vidrio souriau eléctrico, interesados llamar al [hidden information]",[],https://web.facebook.com/marketplace/item/1482083262726901/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2005 Hyundai tucson,2005,Hyundai,tucson,4200000,,automatic,100000,Cabrero,"Se vende por encargo esta a este valor economico porque hay que pintarlo, ademas se puede conversar. Tiene focos delanteros nuevos + parachoque nuevos y documentacion al dia hasta el 2025 Contactarse a los siguientes numeros [hidden information] marcos torres [hidden information] luis sanchez",['al dia'],https://web.facebook.com/marketplace/item/266661956490072/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Hyundai santa fe,2011,Hyundai,santa fe,8800000,,automatic,184000,Los Ángeles,"Vendo por renovación, mantencion y documentación al día. Motor 2.2 diesel, económico. Automático Aire Acondicionado 3ra corrida de asientos Tracción 4x4",['al dia'],https://web.facebook.com/marketplace/item/3427076637583343/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Hyundai tucson,2011,Hyundai,tucson,9300000,,automatic,147000,Victoria,Excelente estado/full equipo Diésel 147.000km Transmisión automática Recibo en parte de pago/Financiamiento automotriz,['parte'],https://web.facebook.com/marketplace/item/3261691317467354/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Hyundai sonata 2.0 permuto doy diferencia,2012,Hyundai,sonata 2.0 permuto doy diferencia,7900000,,automatic,190000,Los Ángeles,"FULL EQUIPO, AUTOMÁTICO, MOTOR 2.0cc. SE VENDE POR NO USO, PODRIA DAR DIFERENCIA DE HASTA $4.000.000 POR UN VEHICULO DE MEJOR AÑO. VALOR CONVERSABLE PARA VENTA.",['conversable'],https://web.facebook.com/marketplace/item/1136019600883022/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2003 Hyundai terracan,2003,Hyundai,terracan,5500000,,automatic,299000,Concepción,"Hyundai Terracan 2.9 full equipo Cuenta con : ✅ cierre centralizado ✅ cambio de aceite recién echo ✅ aceite diferencial (nuevo) ✅ aceite caja (nuevo) ✅ mantención de inyectores como nuevos ✅ radio pantalla ✅ Neumaticos al 95% de vida marca TOYO ✅ luces led , neblineros ✅ 3 corridas de asiento ✅tapiz como interior sin daño ! ✅ gancho americano ✅ airbag Detalles por el año ! nada grave sin choques ! Precio conversable ! O se puede permutar por otro vehículo",['conversable'],https://web.facebook.com/marketplace/item/952787206202798/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2005 Hyundai santa fe,2005,Hyundai,santa fe,4800000,,automatic,127000,Talcahuano,"3 corridas de asientos para 7 pasajeros cómodamente sentados, a/c, sun roof, alzavidrios eléctricos en 4 puertas, vidrios eléctricos, calienta asiento piloto y copiloto, mantención realizada hace 2 meses, batería nueva comprada hace unos meses, etc...",[],https://web.facebook.com/marketplace/item/436108758876294/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Hyundai sonata,2012,Hyundai,sonata,7650000,,automatic,145000,Los Ángeles,"Se vende hyundai Sonata 2012
Automatico 
Papeles al dia
Versión 2.0 
Los Ángeles 
Solo venta",['al dia'],https://web.facebook.com/marketplace/item/946362566996670/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Hyundai elantra,2013,Hyundai,elantra,8500000,,automatic,200000,San Pedro de La Paz,Hyundai elantra coupe 134.xxxklm Ni un detalle Automático(caja triptonica) 1.8 Top de línea Con escotilla Neumáticos nuevos,[],https://web.facebook.com/marketplace/item/954865679123603/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2000 Hyundai montano,2000,Hyundai,montano,1200000,,automatic,5000,La Serena,Vendo camioneta familiar por no tener plata para aregla hay que puro cambiar la caja automática precio conversable me puede llamar al teléfono [hidden information],['conversable'],https://web.facebook.com/marketplace/item/3694825744097779/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Hyundai santa fe,2007,Hyundai,santa fe,8500000,,automatic,95000,Coronel,"Hyundai Santa Fe 2007 automático petrolero, funcionando al 100%… valor conversable viendo y probando el vehículo, interesados contactarse al [hidden information] (Margarita Echeverría)",['conversable'],https://web.facebook.com/marketplace/item/784761803536150/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Hyundai santa fe,2011,Hyundai,santa fe,8350000,,automatic,190000,Lota,🔰Hyundai Santa fe 2011 2.4 Precio conversable ✅Automático 6ta ✅Comandos al volante ✅Espejos Eléctricos ✅Aire Acondicionado ✅Capacidad 7 pasajeros ✅Asientos abatibles ✅Velocidad crucero ✅GPS tiempo real ✅Corta Corriente gsm ✅Freno de discos en las 4 ruedas ✅Full led interior ✅Full led exterior ✅Neumaticos casi nuevos ✅Mantención al día ✅Enganche Americano ✅Km 190mil Interesados llamar al ➕5️⃣6️⃣9️⃣8️⃣8️⃣4️⃣7️⃣6️⃣2️⃣5️⃣2️⃣,"['conversable', 'al dia']",https://web.facebook.com/marketplace/item/724520896174021/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Hyundai tucson 4x4 diesel full,2006,Hyundai,tucson 4x4 diesel full,6300000,,automatic,200000,Angol,"Exelente estado sin fugas y con mantenciones al dia, full equipo, a/c, airbag,centralizado,alarma,abs,esp,control de traccion, bloqueo central, 2 llaves, barras porta equipaje, lona cubre maletero, ademas entrego juego de llantas originales Unico detalle: laca de capo dañada por el sol ver ultima foto",['al dia'],https://web.facebook.com/marketplace/item/372480785702267/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Hyundai elantra,2006,Hyundai,elantra,3800000,,automatic,206000,Los Ángeles,"Elantra 2006 excelentes condiciones mecánicas, interior impecable, detalles de pintura por acciones del clima considerando el año del auto. 206.000 km y contando. Radio android 10"" Parlantes traseros montados hace menos de un año junto con la radio. Neumáticos delanteros con menos de un año de montados. Laminas de seguridad certificadas. Tren delantero completo recién hecho. Empaquetadura de tapavalvulas recién cambiada junto con correa de accesorios. Manubrio nuevo y original, forrado en cuero. Cambio de aceite realizado 5000km aprox. Alineación y balanceo completo. Precio conversable, se vende por renovación","['conversable', 'detalles menores']",https://web.facebook.com/marketplace/item/1451810662091908/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Hyundai santa fe,2011,Hyundai,santa fe,5900000,,automatic,120000,Colbún,"Hiunday Santa Fe motor 2.0 petrolera, automática, full equipo alsavidrios electrico, cierre centralizado, alarma, Climatizador, a toda prueba funcionando al 100 papeles al día fono [hidden information]",['al dia'],https://web.facebook.com/marketplace/item/3714253928852551/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2009 Hyundai santa fe,2009,Hyundai,santa fe,9000000,,automatic,185000,Chillán,Top de línea full. 4wd . Diésel 2.2 Se vende por negocio nesecito una camioneta para mi trabajo. Cualquier información [hidden information],[],https://web.facebook.com/marketplace/item/6991165650982325/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2002 Hyundai terracan,2002,Hyundai,terracan,5800000,,automatic,230000,Concepción,"Hyundai Terracan 2002 diésel, 2.5 diésel,amortiguadores nuevos, alternador, radiador, kit de distribución todo nuevo, bomba de agua nueva , culata revisada completa, eje de leva nuevo junto a válvulas también nuevas, además que se le cambiaron las bandejas delanteras, 5.800.000 Conversable",['conversable'],https://web.facebook.com/marketplace/item/722286970083548/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Hyundai tucson diésel,2012,Hyundai,tucson diésel,5900000,,automatic,230000,La Serena,En buen estado Ducumentos al día diésel  4x4 cierre alarma aire acondicionado  precio conversable,"['conversable', 'al dia']",https://web.facebook.com/marketplace/item/771559941575299/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Hyundai tucson,2006,Hyundai,tucson,3500000,,automatic,100000,Ránquil,Se vende Hyundai Tucson en 3.500.000 conversable detalles por el año full equipo documentos atrasados vehículo transferible para más información llamar al [hidden information] el vehículo se encuentra en ñipas el km lo puede preguntar al número de teléfono,"['conversable', 'atrasados']",https://web.facebook.com/marketplace/item/2153263578348417/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Hyundai santa fe,2011,Hyundai,santa fe,8400000,,automatic,111000,Los Ángeles,"Segundo dueño, diesel, celular [hidden information], tres corridas de asiento, asientos de cuero, sunrof, km por viajes cinco sur, solo ciudad. Neumaticos con 20.000 km",[],https://web.facebook.com/marketplace/item/3727250454223581/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Hyundai santa fe,2012,Hyundai,santa fe,9190000,,automatic,203000,Concepción,"HYUNDAI SANTA FE • Año 2012 • Motor 2.2L • Combustible Diésel • Transmisión Automática • Tracción 4WD • Capacidad 7 Pasajeros • Climatizador Bizona • Comandos al Volante • Cierre Centralizado • Espejos Abatibles • Barras • Alza Vidrios Eléctricos • Frenos ABS • Llantas • Sistema Anclaje Isofix • Neumáticos al 90% Vida Útil • Neblineros • 203,000 km • Mantenciones Realizadas a su Debido Tiempo • Última Mantención Hace 4,000 km 📲 [hidden information] ✅ Transferencia de vehículos digital ✅ Solicita tu seguro automotriz",[],https://web.facebook.com/marketplace/item/822719509681361/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Hyundai tucson,2008,Hyundai,tucson,5500000,,automatic,228000,Los Ángeles,Tucson 2008 4x4 Automatico Motor 2.7 V6 bencinero Versión full A/C + Vel de crucero Todas sus mantenciones al día Puedo permutar depende lo que se presente,['al dia'],https://web.facebook.com/marketplace/item/1464334857820043/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Hyundai elantra,2010,Hyundai,elantra,4200000,,automatic,197000,Talcahuano,SE VENDE HYUNDAI ELANTRA AUTOMÁTICO AÑO 2010 197.500 kms DETALLES ESTETICOS PROPIOS DEL AÑO. MANTENCIONES AL DÍA. CONVERSABLE.,"['conversable', 'al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/231223620002427/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
