Titel,Year,Make,Model,Price,Search Model,Transmission,Mileage,Location,Description,Flags,URL
2015 Kia sportage,2015,Kia,sportage,9900000,,manual,173000,Talagante,Vendo mi kia sportage Año 2015 4×4 Radio pantalla Algunos extras Excelente maquina Esta a toda prueba Con documentos al dia (NO PREGUNTONES)...SOLO PERSONAS SERIAS,['al dia'],https://web.facebook.com/marketplace/item/360106013155839/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2015 Kia carens,2015,Kia,carens,7500000,,manual,126000,Maipú,"Kia Carens 2015 $8.880.000.- 3 corridas de asientos Aire acondicionado Comando al volante 6 airbags Alzavidrios eléctricos Espejos eléctricos Full equipo Crédito automotriz Tanner Falabella y Unidad con un pie desde el 30%, sujeto a evaluación Fono: [hidden information] o wsp, Sebastián Cuevas, o al [hidden information]",[],https://web.facebook.com/marketplace/item/1460364458231188/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2009 Kia rio,2009,Kia,rio,7890000,,manual,157000,La Florida,"Kia Río Ex 1,4 año 2009, perfecto estado. Cierre centralizado, alzavidrios eléctricos, Radio, documentos al día, 2 dueño",['al dia'],https://web.facebook.com/marketplace/item/3672714302996746/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2022 Kia morning 1.2 full,2022,Kia,morning 1.2 full,6300000,,manual,35000,La Serena,"Kia Morning año 2022, excelente estado, sin detalles, venta de contado o con crédito automotriz. Cuenta con : Aire acondicionado.- Motor 1.2 cc.- Alzavidrios eléctricos.- Espejos eléctricos.- Cierre centralizado.- 2 llaves.- Doble airbag.- Anclaje isofix.- Frenos ABS.- Sensor de retroceso.- Cámara de retroceso.- Mandos al volante.- Radio pantalla touch.- Cotízalo con pie desde $1.500.000, saldo hasta 48 meses previa evaluación comercial. Info llamando al WhatsApp[hidden information], o visítanos en Balmaceda 4450, La Serena. JJSOLUCION AUTOMOTRIZ LA SERENA.",[],https://web.facebook.com/marketplace/item/881634513973877/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Kia sorento,2008,Kia,sorento,7900000,,manual,145000,Maipú,•Se vende Kia Sorento año 2008 VGT •Motor 2.5 • Kilometraje 145.xxx • 4×4 •Mantenciones al día • 2do dueño • Inmovilizador • Alarma •Cierre centralizado • Tapiz original •Combustible Diesel •Manual •Documentos al día sin multas •Polarizado (se puede sacar) •$6.300.000 (CONVERSABLE) •Se vende solo por renovación •No es retornada •Dudas consulta inbox,"['conversable', 'al dia']",https://web.facebook.com/marketplace/item/1483066819289490/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Kia morning,2013,Kia,morning,1800000,,manual,13000,Maipú,"KIA MORNING EX 1.2CC AÑO 2013 FULL EQUIPO AUTOMÁTICO AIRE ACONDICIONADO DOBLE AIRBAGS FRENOS ABS ESPEJOS ABATIBLES ELÉCTRICOS ESPEJOS ELÉCTRICOS ALZAVIDRIOS ELECTRICOS PAPELES AL DÍA CIERRE CENTRALIZADO ALARMA AL DIA Y TRANSFERIBLE DIRECCIÓN ASISTIDA LLANTAS Y NEUMATICOS NUEVOS PRECIO $5.680.000 EFECTIVO DIRECCIÓN: CAMINO A MELIPILLA 15.600, CRUCE 3 PONIENTE, MAIPÚ CONTACTANOS: MARCO SOBARZO 9️⃣3️⃣4️⃣1️⃣8️⃣2️⃣2️⃣0️⃣8️⃣",['al dia'],https://web.facebook.com/marketplace/item/1608433669967354/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1996 Kia pride pop,1996,Kia,pride pop,4800000,,manual,224000,El Bosque,"Vendo kia pride pop año 1996, motor 1.3, con 224.710 kilometros, funcionando perfectamente, alsa vidrios en asiento de copiloto y conductor, radio original del vehículo, amplio maletero, con su rueda de repuesto. Atrasado, transferible. Valor Conversable Solo detalles estéticos","['conversable', 'detalles menores', 'atrasado', 'repuesto']",https://web.facebook.com/marketplace/item/862310675661423/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2015 Kia cerato koup,2015,Kia,cerato koup,3980000,,manual,141000,San Antonio,kia cerato koup año 2015 141.xxx y sumando motor 2.0 super rapido 8.500.000 conversable,['conversable'],https://web.facebook.com/marketplace/item/286558577803480/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Kia carens,2013,Kia,carens,8300000,,manual,95000,Puente Alto,"Motor bencinero 2.0, full equipo, frenos abs, aire acondicionado, alza vidrios, 7 pasajeros, 3 corridas de asientos, Documentos al día (2025) sin multas, llegar y transferir.",['al dia'],https://web.facebook.com/marketplace/item/267488866404669/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2015 Kia cerato,2015,Kia,cerato,5400000,,manual,113000,Rengo,"El auto se encuentra en perfectas condiciones no tiene ningún detalle uno que otro rayón pero está llegar y andar cualquier duda o consulta no dude en escribir, se encuentra a mi nombre así que está totalmente transferible",[],https://web.facebook.com/marketplace/item/1482354089330399/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2017 Kia morning,2017,Kia,morning,6800000,,manual,20000,Paine,"Kia morning con 20 mil km, sin A/C cuenta con airbag, espejos retrovisor abatibles, mantenciones y papeles al día.",['al dia'],https://web.facebook.com/marketplace/item/661393479411182/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Kia rio,2012,Kia,rio,6100000,,manual,110000,Valparaíso,"VENDO KIA RIO 5 EX 1.4L 6MT SPORT, MECÁNICO BENCINERO, CAJA 6TA. SIN DETALLES, RECIÉN PINTADO Y CON NEUMÁTICOS NUEVOS. PRECIO CONVERSABLE.",['conversable'],https://web.facebook.com/marketplace/item/914857890430447/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2003 Kia rio 2,2003,Kia,rio 2,7800000,,manual,290000,Talca,"Vendo kia rio 2 en buenas condiciones llegar y usar. Permuto por moto de croos,enduro o de pista que le haga el peso. Esta trasferible,al día. Auto muy cómodo,fiel. Motor 1.3 Tiene 2 detalles,capot y no tiene radio fuera de eso todo excelente. Muy económico. En tema de precio se puede llegar a un acuerdo.",['al dia'],https://web.facebook.com/marketplace/item/839709934625553/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Kia rio,2011,Kia,rio,3500000,,manual,160000,Talca,PRENDA Y MULTAS SOLO ENTENDIDOS EN EL TEMA vendo kia rio jb 2011 full ac llantas originales alza vidrio automatico DETALLE en el foco y para brisas es de uso diario,['multas'],https://web.facebook.com/marketplace/item/824838396173877/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Kia morning,2011,Kia,morning,2000000,,manual,118000,Melipilla,Auto en excelentes condiciones Con sus papeles al día ( revisión técnica + permiso de circulación + seguro 2025) Sin aire acondicionado A toda prueba El mayor porcentaje del kilometraje es en autopista 118.200 km Consultas al wassap,['al dia'],https://web.facebook.com/marketplace/item/443678338099587/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2002 Kia rio,2002,Kia,rio,1000000,,manual,218000,San Javier,Remató mi auto está al día pero no transferible 750000 mil solo interesados,"['al dia', 'no transferible']",https://web.facebook.com/marketplace/item/1329411744406411/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1995 Kia pop,1995,Kia,pop,6500000,,manual,1000,Litueche,Vendo o permuto ‼️ Kia Pop 1.1 ✅Mantenciones al día ✅Transferible ✅documentación al día Precio conversable❗️ Se permuta por cuatrimoto. También se puede dar mas dinero encima por vehículo de mayor valor.,"['conversable', 'al dia']",https://web.facebook.com/marketplace/item/2790565454416301/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2019 Kia morning,2019,Kia,morning,4799999,,manual,80000,Puente Alto,Vendo mi Kia morning Ex 1.2 full aire está al día,['al dia'],https://web.facebook.com/marketplace/item/339320598597430/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Kia cerato ex 1.6 mt ac dab,2014,Kia,cerato ex 1.6 mt ac dab,6500000,,manual,111000,La Reina,"KIA CERATO EX1.6 MECÁNICO ÚNICO DUEÑO AIRE ACONDICIONADO ✅CONTAMOS CON FINANCIAMIENTO FORUM. ✅TOMAMOS TU VEHÍCULO EN PARTE DE PAGO. ✅ Ubícanos en AV. OSSA 2013, LA REINA ✅Sitio web: WWW.ROSSELOT.CL CONSULTE MÁS INFORMACIÓN: Whatsapp: ✅GONZALO ROJAS/ [hidden information]",['parte'],https://web.facebook.com/marketplace/item/614980417492917/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Kia frontier 2.5 (bongo),2008,Kia,frontier 2.5 (bongo),6590000,,manual,103000,San Felipe,"Vendo camion kia frontier 2.5 (Bongo). Con caja de carga, Mecanico, todas sus mantenciones al dia. Usado ocasionalmente para fletes, se vende por no uso. Todo funcionando...",['al dia'],https://web.facebook.com/marketplace/item/3343522075948180/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Kia rio 5 full,2012,Kia,rio 5 full,6390000,,manual,111000,La Florida,"KIA RIO 5 UB EX 1.4 FULL EQUIPO 2012 NEGRO AURORA • Documentos al dia • Sin Detalles mecánicos • Tapiz original en buen estado • Fundas de cuero a la medida color negro/violeta • Neumáticos nuevos hace 10.000km • pantalla android de 9” HD • caja sexta motor 1.4 (muy rápido y económico) Soy de la comuna de la florida puede venir a verlo sin compromiso, transferencia inmediata cualquier duda o mas detalles hablarme al [hidden information]",['al dia'],https://web.facebook.com/marketplace/item/335208799026784/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Kia sportage,2012,Kia,sportage,3950000,,manual,126000,Santiago,"Vendo o P Kia Sportage 6millones solo por esta semana !!!! Remató a quien venga !! Conversable en persona y con dinero en mano !!! 2012 con motor 2014 inscrito legal Aire acondicionado ok Alarma y cierre centralizado Motor 2.0cc Manual de 5 cambios Tren delantero nuevo Caja nueva y garantizada ( se cambió por prevención ) Frenos nuevos Distribución nueva Ckp nuevo Aceites y líquidos filtros Interior como nuevo Tapiz original Solo detalles estéticos !! De pintura Permuto por Bora , golf , Juke , Civic ,Veloster , soul , etc","['conversable', 'detalles menores']",https://web.facebook.com/marketplace/item/425081069907952/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Kia rio 5,2012,Kia,rio 5,5700000,,manual,182000,Algarrobo,precio conversable,['conversable'],https://web.facebook.com/marketplace/item/385629950919938/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Kia rio,2014,Kia,rio,6350000,,manual,173000,Pudahuel,"KIA RIO 5 2014 1.4cc VEHÍCULO AL DÍA, SUAVE AL MANEJAR, MECANICA IMPECABLE Y ECONOMICO EQUIPAMIENTO: CON AIRE ACONDICIONADO, FRENOS ABS, DOBLE AIRBAG, ALARMA, CIERRE CENTRALIZADO, LLANTAS NEGRAS, ESPEJOS ELÉCTRICOS, ALZA VIDRIOS ELÉCTRICOS, DIRECCIÓN HIDRÁULICA, NEBLINEROS, CENSOR DE RETROCESO.",['al dia'],https://web.facebook.com/marketplace/item/380947764751347/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Kia cerato,2011,Kia,cerato,4000000,,manual,270000,Graneros,Vendo Kia Cerato 2011excelente estado llegar y andar cero fugas con documentación al día vende su dueño llamar al [hidden information],['al dia'],https://web.facebook.com/marketplace/item/1582932192507743/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Kia frontier 2011,2011,Kia,frontier 2011,8000000,,manual,135000,Santiago,Kia Frontier 2011 Cabina Simple En excelentes condiciones llegar y trabajar alzavidrios electricos direccion hidraulica sin problemas en impecable estado llegar y trabajar Transferible Al dia Permiso actual pagado 9.200.000 9️⃣9️⃣8️⃣4️⃣0️⃣8️⃣5️⃣8️⃣6️⃣,['al dia'],https://web.facebook.com/marketplace/item/1455618488645768/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Kia frontier,2007,Kia,frontier,2000000,,manual,130000,Santiago,Vendo o permuto grua kia frontier 3.0 año 2007 esta trabajando la cama es de 5mts x 2.10mts esta con winche las lingas llegar y trabajar el valor es $8.000.000,[],https://web.facebook.com/marketplace/item/7239876262756297/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Kia carens,2011,Kia,carens,3000000,,manual,127000,Quinta de Tilcoco,Vendo Kia carens full equipo con CHOQUE al costado izquierdo motor y caja impecable y con todos sus papeles al día y a mi nombre para transferir altiro,"['al dia', 'choque']",https://web.facebook.com/marketplace/item/918291619841087/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Kia sorento,2012,Kia,sorento,2000000,,manual,165000,Calera de Tango,"Increíble vehículo familiar 4x4 con capacidad para siete pasajeros. Versión full. •⁠ ⁠Caja manual con 6 velocidades •⁠ ⁠GPS con inmovilizador •⁠ ⁠Sensor de retroceso •⁠ ⁠Tracción permanente AWD con bloqueo diferencial •⁠ ⁠Doble airbag •⁠ ⁠Climatizador bi-zona Es un vehículo bastante económico, muy seguro e ideal para la familia.",[],https://web.facebook.com/marketplace/item/3748167922084266/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2001 Kia sportage,2001,Kia,sportage,3980000,,manual,280000,Santa Cruz,Se vende kia sportage 2001 Transferible altiro Tiene todos sus papeles pero atrasados 2 años Motor no inscrito Tiene motor toyota 1c 1.8cc diesel Precio conversable Se vende o se permuta por camioneta 3/4 kia o Hyundai Santa cruz Fn: [hidden information],"['conversable', 'atrasados']",https://web.facebook.com/marketplace/item/7497754340340915/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Kia morning,2006,Kia,morning,5500000,,manual,177000,Valparaíso,"Kia Morning
Papeles al día, sin multas, revisión técnica al día (vence en noviembre)",['al dia'],https://web.facebook.com/marketplace/item/375201085327257/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Kia sportage,2010,Kia,sportage,7100000,,manual,193000,Coquimbo,Se vende kia sportage pro motor 2.0 bencinero exelente maquina todos los papeles al día llegar y transferir Con aire acondicionado A/C Detalles estéticos x el año Neumáticos nuevos Mantencion al día Se puede ver en sindempart cqbo PRECIO CONVERSABLE cualquier duda o consulta al DM Acepto ofertas serias Se vende solo por renovación Vehículo de uso diario,"['conversable', 'al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/952166349700841/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Kia rio,2014,Kia,rio,6200000,,manual,150000,Collipulli,"Auto en excelente estado, segunda dueña, 150 mil km, llantas, aire acondicionado, neblineros, versión full, neumáticos excelente estado….",[],https://web.facebook.com/marketplace/item/1885991041819402/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Kia rio,2014,Kia,rio,7000000,,manual,115000,Mostazal,"✅Marca: Kia ✅Modelo: Rio 5 1.4 cc caja 6ta. Manual ✅Año: 2014 ✅Kilómetros: 115.000 ✅Características: A/C, airbag, regulación volante y asiento, espejos electricos,neblineros originales, dos dueños, radio original, neumáticos buen estado, sin multas ni partes, etc. ✅Documentación: Totalmente al día y transferible. PERMISO YA PAGADO 2024 ✅Detalles: mínimos estéticos por el uso, NO de remate NO aseguradora, jamás chocado. ✅Precio: conversable.","['conversable', 'al dia', 'chocado']",https://web.facebook.com/marketplace/item/368700529386343/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2021 Kia sonet,2021,Kia,sonet,8500000,,manual,30000,Padre Hurtado,🟡VENDO KIA SONET EX 1.5 🟡 💲7.000.0000.- AÑO : 2021 KM : 30.000 COLOR : AZUL GRIEGO COMBUSTIBLE : GASOLINA TRANSMISIÓN : MANUAL NO TIENE MULTAS NO ACTIVO AIR BAG FUNCIONANDO PAPELES AL DÍA 🟡TRANSFERIBLE ✔️ !!SOLO REALES INTERESADOS !! 📲 📞[hidden information] 🔘SOLO VENTA 🔚🔚🏁 @automotora_roneira,['al dia'],https://web.facebook.com/marketplace/item/393254006758464/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2020 Kia rio,2020,Kia,rio,10000000,,manual,94000,Peñaflor,Solo detalles estéticos nada grave pero funcionando de forma impecable un dueño 93xxx Consultas [hidden information],['detalles menores'],https://web.facebook.com/marketplace/item/336359342725489/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Kia cerato,2016,Kia,cerato,7000000,,manual,133000,Melipilla,"Vendo o permuto, por auto sedan o suv, solo busco algo más grande, llave x llave Año 2016 Motor 1.6 súper económico 3 modos de conducción (confort, sport normal) Sunroof Frenos ABS Velocidad crucero Sensores de acercamiento Comandos al volante Aire acondicionado Alza vidrios Etc full equipo Papeles, en regla todo al día y a mi nombre, Transferencia inmediata, sin multas sin partes. Todas sus mantenimientos recién hechos. Llegar y andar.",['al dia'],https://web.facebook.com/marketplace/item/961825085281254/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2021 Kia sonet,2021,Kia,sonet,5500000,,manual,30000,Maipú,🟡VENDO KIA SONET EX 1.5 🟡 💲7.000.0000.- AÑO : 2021 KM : 30.000 COLOR : AZUL GRIEGO COMBUSTIBLE : GASOLINA TRANSMISIÓN : MANUAL NO TIENE MULTAS NO ACTIVO AIR BAG FUNCIONANDO PAPELES AL DÍA 🟡TRANSFERIBLE ✔️ !!SOLO REALES INTERESADOS !! 📲 📞[hidden information] 🔘SOLO VENTA 🔚🔚🏁,['al dia'],https://web.facebook.com/marketplace/item/1863098290798536/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2021 Kia morning,2021,Kia,morning,2850000,,manual,28000,Pedro Aguirre Cerda,!!!!Se vende auto en prenda!!! Auto: Kia Morning año 2021🚗 Kilometraje: 28.000 km como nuevo✅ Caja: manual ✅ Aire acondicionado: si ✅ Pantalla táctil: si ✅ Revisión técnica: al día ✅ Papeles: atrasados 1 año❌ Deudas de tag: si ❌ Detalles estéticos nada que influya en el vehículo 🚗 Solo Reales interesados!!💬,"['al dia', 'detalles menores', 'atrasados']",https://web.facebook.com/marketplace/item/794314705884653/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1997 Kia pop,1997,Kia,pop,1800000,,manual,1000,Santiago,Aldia consulten,[],https://web.facebook.com/marketplace/item/1128514954942620/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2004 Kia rio,2004,Kia,rio,7800000,,manual,10000,Viña del Mar,"vendo o permuto, precio conversable, andando, detalles esteticos, a mi nombre transferible atrasado 1 año, 4 llantas con neumaticos nuevos recien instalados, direccion idraulica, motor 1.5","['conversable', 'detalles menores', 'atrasado']",https://web.facebook.com/marketplace/item/286934987783577/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Kia sorento,2016,Kia,sorento,9500000,,manual,102000,Viña del Mar,Tercera corrida de asientos,[],https://web.facebook.com/marketplace/item/648470864067233/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2021 Kia rio,2021,Kia,rio,7500000,,manual,32000,San Joaquín,***EN SANTIAGO REGION METROPOLITANA*** KIA Rio5 2021 1.4 LT M/T Transmisión Mecánica Caja De 6 Velocidades 32017 KMS Full Aire Acondicionado Cámara de Retroceso Radio Pantalla Original (Car Play) Control/Mandos al Volante Tapiz Impecable Mecánica Impecable 1 Llave (smart key) Vehículo de Uso Familiar Toda la Documentación al Día (2024) Sin Partes Ni Multas 2 dueño Consultas: [hidden information] *****95000000 ***** ***TRATO DIRECTO CON EL DUEÑO*** ***LISTO PARA TRANSFERIR***,['al dia'],https://web.facebook.com/marketplace/item/1629380777905401/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2018 Kia morning gt line (el más full),2018,Kia,morning gt line (el más full),9950000,,manual,80000,Macul,KIA MORNING GT LINE Sunroof Full led 2 llaves Asientos de cuero Todo de fábrica Full económico Sin detalles,[],https://web.facebook.com/marketplace/item/325263267217316/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2018 Kia cerato,2018,Kia,cerato,5890000,,manual,106000,Rancagua,"Kia Cerato año 2018 color plateado,papeles y mantenciones al día,mandos al volante 2 modalidades de manejo (normal y Sport) velocidad crucero,caja manual de 6 velocidades,motor 1.6 ,amplia capacidad en maletero,pantalla táctil,aire acondicionado,sensor de proximidad y retroceso ,2 copia de llaves y sunroof.",['al dia'],https://web.facebook.com/marketplace/item/1383290389224035/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2020 Kia soluto,2020,Kia,soluto,10000000,,manual,94000,La Reina,Vendo kia soluto año 2020 con 94.000km Solo dos dueños!! Es la versión semi full no tiene a/c pero si calefacción Motor 1.3L Levemente conversable No permuto!,['conversable'],https://web.facebook.com/marketplace/item/1094109165134658/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2020 Kia rio,2020,Kia,rio,5800000,,manual,62000,Calera,"Vendo mi regalón solo por renovación KIA RÍO 4 a $10.000.000 (conversable), aire acondicionado, airbag, radio con pantalla touch, sistema CarPlay, neblineros, cámara y sensor de retroceso, llantas, neumático de repuesto full size original, asientos impecables con fundas, mantenciones al día, único dueño Reales INTERESADOS llamar al número [hidden information]","['conversable', 'al dia', 'repuesto']",https://web.facebook.com/marketplace/item/2258759244332933/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2015 Kia rio,2015,Kia,rio,5700000,,manual,150000,Melipilla,VENDO KIA RIO. 4 AÑO 2015 KM 150.XX MOTOR 1.2 ALZAVIDRIOS ELÉCTRICOS ESPEJOS ELECTRICOS SUPER ECONOMICO! SIN A/C,[],https://web.facebook.com/marketplace/item/419681413979266/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2015 Kia rio,2015,Kia,rio,5700000,,manual,190000,Maipú,Al día totalmente transferible 2do dueño - 2 copias de llaves navajas - a/c ( con problemas) - alza vidrio electrónico - lamina de seguridad en las 4 puertas - espejos electrónicos - neumáticos nuevos los 4 - de uso diario - conversable en persona Dudas y más consultas por DM - puede verlo sin compromiso con mecanico con previa coordinación,"['conversable', 'al dia']",https://web.facebook.com/marketplace/item/937633767951218/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2017 Kia cerato 1.5cc,2017,Kia,cerato 1.5cc,7250000,,manual,137000,Santiago,〽️Full equipo 〽️Único dueño 〽️Dirección hidráulica 〽️Cierre centralizado 〽️Aire acondicionado 〽️Llantas 〽️Radio 〽️Documento al día 〽️Financiamiento con el 35% de pies 〽️Recibimos vehículos en parte de pago 👈,"['al dia', 'parte']",https://web.facebook.com/marketplace/item/1474015966866521/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2017 Kia morning,2017,Kia,morning,7000000,,manual,80000,San Felipe,"Excelente estado! 
Segundo dueño. 
Mantención de A/C recién realizada. 
CarPlay

No se permuta.",[],https://web.facebook.com/marketplace/item/1144580459887380/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Kia rio,2016,Kia,rio,9890000,,manual,140000,San Bernardo,Kis río 4 full equipo c/a sensor de retroceso cierre centralizado alza vidrios eléctricos maletero habré q distancia radio con cd y Bluetooth original Cambio de aceite recién hecho papeles al día hasta 2025.. Precio conversable..en persona,"['conversable', 'al dia']",https://web.facebook.com/marketplace/item/2354960661380576/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2018 Kia cerato full,2018,Kia,cerato full,7900000,,manual,140000,Rancagua,"Kia Cerato Full Año 2018 Kilometraje 140.514 Motor 1.6 Combustible Bencina Año 2018 $9.890.000 Precio Contado $10.890.000 Otros Medios De Pago ATENCION: Si deseas hacer alguna OFERTA de contado- Billete, por favor me llamas, te quiero escuchar TU OFERTA, soy Marco Yánez Langer , mi celular y WhatsApp es +56988083279 Le podemos recibir su vehículo de MAYOR o MENOS valor Le podemos enviar una cotización de inmediato, para eso debe enviar solo los siguientes datos: Rut : Nombre: Celular: Correo: Qué vehículo desea: Como lo desea pagar: Cuanto desea dar de pie: Con estos 5 datos Le puedo enviar su cotización en 30 minutos, sin ningún tipo de compromiso. Frente a cualquier duda, por favor me llamas, soy Marco Yánez Langer , mi celular y WhatsApp es +56988083279 [hidden information] Revisa todos nuestros autos acá https://automotorarancagua.com/tienda/ Lista de precio ,pinche aca https://automotorarancagua.com/producto/aa-lista-de-precio-febrero-2024/ Frente a cualquier duda, por favor me llamas , soy Marco Yánez Langer mi celular y WhatsApp es +56988083279 [hidden information] Ubícanos en : Avenida Libertador Bernardo O’Higgins 0214 ( ALAMEDA 0214- frentes a la Compañía de la luz, Rancagua)",[],https://web.facebook.com/marketplace/item/302350019533441/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2020 Kia morning,2020,Kia,morning,3800000,,manual,80000,San Miguel,"Solo reales interesados
Único dueño
Año 2020
Perfecto funcionamiento
Sin deuda
Transferible
Manual",[],https://web.facebook.com/marketplace/item/382433774645823/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2003 Kia cares,2003,Kia,cares,4000000,,manual,182000,Santiago,No description,[],https://web.facebook.com/marketplace/item/1456361195237058/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Kia morning,2012,Kia,morning,700000,,manual,1000,San Fernando,Se vende al día tranfrerible,['al dia'],https://web.facebook.com/marketplace/item/1150884702718151/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2001 Kia pop,2001,Kia,pop,4455000,,manual,200000,La Pintana,No description,[],https://web.facebook.com/marketplace/item/1152719846084705/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2022 Kia morning,2022,Kia,morning,9500000,,manual,22000,Ñuñoa,El auto fue chocado pero funciona. Tiene poco kilometraje.,['chocado'],https://web.facebook.com/marketplace/item/1174119230424554/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Kia sportage,2012,Kia,sportage,3500000,,manual,1000,Rancagua,Vehículo funcionando al 100% al día y transferible.,['al dia'],https://web.facebook.com/marketplace/item/977241090405846/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Kia cerato ex,2007,Kia,cerato ex,5000000,,manual,26000,Peumo,"Se cambió empaquetadura culata,asiento nuevos y sellos válvula,alternador reparado,termostato y radiadornuevo...Se puede permutar por otro mejor año más hasta $1.5 que este tranferible tambien,solo renovación mejor año...Ojo nada de motos y otra cosa que no sea auto...Al día y transferible.....",['al dia'],https://web.facebook.com/marketplace/item/420556380553479/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2018 Kia morning,2018,Kia,morning,9800000,,manual,124000,Talcahuano,De Vende Kia Morning año 2018 mecánico motor 1.0 Kilometraje 124.212 2 dueños y jamás chocado $5.000.000 conversable por detalles Papeles al dia,"['conversable', 'al dia', 'chocado']",https://web.facebook.com/marketplace/item/790014352516816/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2017 Kia rio,2017,Kia,rio,7280000,,manual,69000,Santiago,"Kia Río 5
Única dueña
Sin choque
69000 kilómetros
Neumáticos nuevo
Revisión técnica 2024 aprobada",['choque'],https://web.facebook.com/marketplace/item/979223283556510/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2018 Kia rio,2018,Kia,rio,7650000,,manual,110000,Macul,Impecable estado. Vehículo de uso diario Caja sexta 110.000 km Dirección electro asistida Sensores de retroceso,[],https://web.facebook.com/marketplace/item/730260479269306/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
